ott_id,species_name,trait,value,value_type,source
ott803622,Coturnix japonica,sexual_system,gonochorous,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott987409,Crassostrea gigas,habitat,aquatic,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott987409,Crassostrea gigas,invasive,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott987409,Crassostrea gigas,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott987409,Crassostrea gigas,sexual_system,seq.hermaphrodite,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott365708,Crassostrea virginica,habitat,aquatic,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott365708,Crassostrea virginica,heterochiasmy,H,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott365708,Crassostrea virginica,invasive,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott365708,Crassostrea virginica,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott35872,Crocodylus porosus,habitat,aquatic,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott35872,Crocodylus porosus,haplodiploid,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott35872,Crocodylus porosus,heterochiasmy,H,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott35872,Crocodylus porosus,invasive,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott35872,Crocodylus porosus,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott35872,Crocodylus porosus,sexual_system,gonochorous,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott48333,Cryptococcus neoformans,host_type,animals,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott48333,Cryptococcus neoformans,parasitic_or_pathogenic,true,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott620749,Cryptomeria japonica,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott620749,Cryptomeria japonica,leaf_compoundness,simple,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott620749,Cryptomeria japonica,leaf_phenology,evergreen,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott620749,Cryptomeria japonica,leaf_type,needleleaved,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott620749,Cryptomeria japonica,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott620749,Cryptomeria japonica,photosynthetic_pathway,C3,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott620749,Cryptomeria japonica,plant_growth_form,tree,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott620749,Cryptomeria japonica,woodiness,woody,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1005936,Ctenopharyngodon idella,habitat,aquatic,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1005936,Ctenopharyngodon idella,haplodiploid,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1005936,Ctenopharyngodon idella,heterochiasmy,H,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1005936,Ctenopharyngodon idella,invasive,true,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1005936,Ctenopharyngodon idella,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1005936,Ctenopharyngodon idella,sex_determination_genotypic,MH,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1005936,Ctenopharyngodon idella,sex_determination_karyotype,H,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1005936,Ctenopharyngodon idella,sexual_system,gonochorous,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1006256,Cucumis melo,domestication_status,Domesticated,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1006256,Cucumis melo,genus_n_dioecious_species,25.0,numeric,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1006256,Cucumis melo,genus_n_species,66.0,numeric,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1006256,Cucumis melo,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1006256,Cucumis melo,leaf_compoundness,simple,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1006256,Cucumis melo,leaf_type,broadleaved,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1006256,Cucumis melo,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1006256,Cucumis melo,photosynthetic_pathway,C3,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1006256,Cucumis melo,plant_growth_form,herb,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1006256,Cucumis melo,pollination_mode,insects,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1006256,Cucumis melo,recombination_index_haploid,12.0,numeric,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1006256,Cucumis melo,selfing,both,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1006256,Cucumis melo,sexual_system,monoecious,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1006256,Cucumis melo,woodiness,non-woody,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1006246,Cucumis sativus,domestication_status,Domesticated,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1006246,Cucumis sativus,genus_n_dioecious_species,25.0,numeric,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1006246,Cucumis sativus,genus_n_species,66.0,numeric,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1006246,Cucumis sativus,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1006246,Cucumis sativus,leaf_compoundness,simple,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1006246,Cucumis sativus,leaf_type,broadleaved,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1006246,Cucumis sativus,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1006246,Cucumis sativus,photosynthetic_pathway,C3,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1006246,Cucumis sativus,plant_growth_form,herb,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1006246,Cucumis sativus,pollination_mode,insects,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1006246,Cucumis sativus,recombination_index_chiasma,15.8,numeric,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1006246,Cucumis sativus,recombination_index_haploid,7.0,numeric,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1006246,Cucumis sativus,sexual_system,monoecious,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1006246,Cucumis sativus,woodiness,non-woody,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott379272,Cucurbita maxima,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott379272,Cucurbita maxima,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott379272,Cucurbita maxima,sexual_system,monoecious,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott84409,Cucurbita moschata,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott84409,Cucurbita moschata,leaf_compoundness,simple,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott84409,Cucurbita moschata,leaf_type,broadleaved,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott84409,Cucurbita moschata,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott84409,Cucurbita moschata,plant_growth_form,herb,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott84409,Cucurbita moschata,sexual_system,monoecious,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott84409,Cucurbita moschata,woodiness,non-woody,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott379282,Cucurbita pepo,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott379282,Cucurbita pepo,leaf_compoundness,simple,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott379282,Cucurbita pepo,leaf_type,broadleaved,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott379282,Cucurbita pepo,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott379282,Cucurbita pepo,photosynthetic_pathway,C3,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott379282,Cucurbita pepo,plant_growth_form,herb,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott379282,Cucurbita pepo,woodiness,non-woody,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott218684,Culex pipiens,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott218684,Culex pipiens,haplodiploid,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott218684,Culex pipiens,invasive,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott218684,Culex pipiens,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott218684,Culex pipiens,sexual_system,gonochorous,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott204596,Culex tarsalis,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott204596,Culex tarsalis,haplodiploid,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott204596,Culex tarsalis,invasive,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott204596,Culex tarsalis,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott204596,Culex tarsalis,sex_determination_genotypic,MH,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott204596,Culex tarsalis,sex_determination_karyotype,XY,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott204596,Culex tarsalis,sexual_system,gonochorous,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott746120,Cyanistes caeruleus,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott746120,Cyanistes caeruleus,haplodiploid,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott746120,Cyanistes caeruleus,invasive,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott746120,Cyanistes caeruleus,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott746120,Cyanistes caeruleus,sex_determination_genotypic,FH,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott746120,Cyanistes caeruleus,sex_determination_karyotype,ZW,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott746120,Cyanistes caeruleus,sexual_system,gonochorous,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott991885,Cynara cardunculus,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott991885,Cynara cardunculus,heterochiasmy,H,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott991885,Cynara cardunculus,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott927435,Cynodon dactylon,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott927435,Cynodon dactylon,leaf_compoundness,simple,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott927435,Cynodon dactylon,leaf_type,broadleaved,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott927435,Cynodon dactylon,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott927435,Cynodon dactylon,photosynthetic_pathway,C4,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott927435,Cynodon dactylon,plant_growth_form,graminoid,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott927435,Cynodon dactylon,woodiness,non-woody,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott906506,Cynoglossus semilaevis,habitat,aquatic,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott906506,Cynoglossus semilaevis,haplodiploid,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott906506,Cynoglossus semilaevis,heterochiasmy,H,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott906506,Cynoglossus semilaevis,invasive,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott906506,Cynoglossus semilaevis,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott906506,Cynoglossus semilaevis,sex_determination_genotypic,FH,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott906506,Cynoglossus semilaevis,sex_determination_karyotype,ZW,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott906506,Cynoglossus semilaevis,sexual_system,gonochorous,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott429083,Cyprinus carpio,habitat,aquatic,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott429083,Cyprinus carpio,haplodiploid,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott429083,Cyprinus carpio,invasive,true,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott429083,Cyprinus carpio,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott429083,Cyprinus carpio,sex_determination_genotypic,MH,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott429083,Cyprinus carpio,sex_determination_karyotype,XY,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott429083,Cyprinus carpio,sexual_system,gonochorous,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott83469,Dactylis glomerata,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott83469,Dactylis glomerata,leaf_compoundness,simple,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott83469,Dactylis glomerata,leaf_type,broadleaved,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott83469,Dactylis glomerata,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott83469,Dactylis glomerata,photosynthetic_pathway,C3,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott83469,Dactylis glomerata,plant_growth_form,graminoid,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott83469,Dactylis glomerata,sexual_system,hermaphrodite,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott83469,Dactylis glomerata,woodiness,non-woody,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1005914,Danio rerio,habitat,aquatic,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1005914,Danio rerio,haplodiploid,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1005914,Danio rerio,invasive,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1005914,Danio rerio,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1005914,Danio rerio,sex_determination_karyotype,H,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1005914,Danio rerio,sexual_system,gonochorous,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott668392,Daphnia magna,habitat,aquatic,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott668392,Daphnia magna,haplodiploid,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott668392,Daphnia magna,invasive,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott668392,Daphnia magna,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott668392,Daphnia magna,sexual_system,parthenogenic,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott59086,Daphnia pulex,habitat,aquatic,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott59086,Daphnia pulex,haplodiploid,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott59086,Daphnia pulex,invasive,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott59086,Daphnia pulex,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott59086,Daphnia pulex,sexual_system,parthenogenic,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott372836,Daucus carota,domestication_status,Domesticated,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott372836,Daucus carota,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott372836,Daucus carota,leaf_compoundness,compound,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott372836,Daucus carota,leaf_type,broadleaved,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott372836,Daucus carota,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott372836,Daucus carota,photosynthetic_pathway,C3,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott372836,Daucus carota,plant_growth_form,herb,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott372836,Daucus carota,recombination_index_chiasma,16.2,numeric,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott372836,Daucus carota,recombination_index_haploid,9.0,numeric,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott372836,Daucus carota,selfing,SC,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott372836,Daucus carota,sexual_system,hermaphrodite,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
